tweet_id,curtidas,retweets,data
850380195714523136,13562,2776,2017-04-07 16:10:12
850333567704068097,3562,355,2017-04-07 13:04:55
850145622816686080,16963,4061,2017-04-07 00:38:06
850019790995546112,21266,5197,2017-04-06 16:18:05
849776966551130114,31682,8077,2017-04-06 00:13:11
849668094696017920,0,5272,2017-04-05 17:00:34
849412302885593088,16517,3338,2017-04-05 00:04:08
849336543269576704,11905,2008,2017-04-04 19:03:06
849051919805034497,44255,9077,2017-04-04 00:12:06
848690551926992896,26276,4597,2017-04-03 00:16:10
848324959059550208,25815,4904,2017-04-02 00:03:26
848213670039564288,8518,798,2017-04-01 16:41:12
848212111729840128,17031,3284,2017-04-01 16:35:01
847978865427394560,0,3468,2017-04-01 01:08:10
847971574464610304,0,461,2017-04-01 00:39:12
847962785489326080,24529,5445,2017-04-01 00:04:17
847842811428974592,5718,1434,2017-03-31 16:07:33
847617282490613760,7313,451,2017-03-31 01:11:22
847606175596138505,19603,3617,2017-03-31 00:27:14
847251039262605312,21360,4584,2017-03-30 00:56:03
847157206088847362,20877,6260,2017-03-29 18:43:12
847116187444137987,22403,3407,2017-03-29 16:00:12
846874817362120707,21009,4190,2017-03-29 00:01:05
846514051647705089,46745,12436,2017-03-28 00:07:32
846505985330044928,14803,3311,2017-03-27 23:35:28
846153765933735936,33182,9709,2017-03-27 00:15:53
846139713627017216,32324,10553,2017-03-26 23:20:02
846042936437604353,16742,3097,2017-03-26 16:55:29
845812042753855489,30718,9376,2017-03-26 01:38:00
845677943972139009,26301,5126,2017-03-25 16:45:08
845397057150107648,7998,1945,2017-03-24 22:08:59
845306882940190720,24459,5790,2017-03-24 16:10:40
845098359547420673,0,8228,2017-03-24 02:22:04
844979544864018432,14293,2772,2017-03-23 18:29:57
844973813909606400,15847,3448,2017-03-23 18:07:10
844704788403113984,40628,11102,2017-03-23 00:18:10
844580511645339650,17295,3379,2017-03-22 16:04:20
844223788422217728,14309,2357,2017-03-21 16:26:50
843981021012017153,15870,3139,2017-03-21 00:22:10
843856843873095681,22475,4972,2017-03-20 16:08:44
843604394117681152,17737,2959,2017-03-19 23:25:35
843235543001513987,22578,6515,2017-03-18 22:59:54
842846295480000512,15986,3862,2017-03-17 21:13:10
842765311967449089,7096,1371,2017-03-17 15:51:22
842535590457499648,19020,3767,2017-03-17 00:38:32
842163532590374912,25743,6247,2017-03-16 00:00:07
842115215311396866,14738,3260,2017-03-15 20:48:07
841833993020538882,0,16560,2017-03-15 02:10:39
841680585030541313,26966,8347,2017-03-14 16:01:03
841439858740625411,13290,3955,2017-03-14 00:04:30
841320156043304961,20795,5852,2017-03-13 16:08:50
841314665196081154,16672,5060,2017-03-13 15:47:01
841077006473256960,24115,5726,2017-03-13 00:02:39
840761248237133825,0,1894,2017-03-12 03:07:56
840728873075638272,0,17497,2017-03-12 00:59:17
840698636975636481,191,2,2017-03-11 22:59:09
840696689258311684,12956,1063,2017-03-11 22:51:24
840632337062862849,9458,1894,2017-03-11 18:35:42
840370681858686976,17360,4915,2017-03-11 01:15:58
840268004936019968,20332,6185,2017-03-10 18:27:58
839990271299457024,14162,2481,2017-03-10 00:04:21
839549326359670784,29046,8408,2017-03-08 18:52:12
839290600511926273,0,154,2017-03-08 01:44:07
839239871831150596,28689,7078,2017-03-07 22:22:32
838952994649550848,20700,4301,2017-03-07 03:22:35
838921590096166913,11792,2246,2017-03-07 01:17:48
838916489579200512,0,36,2017-03-07 00:57:32
838831947270979586,0,11986,2017-03-06 19:21:35
838561493054533637,11533,1433,2017-03-06 01:26:54
838476387338051585,23872,5217,2017-03-05 19:48:43
838201503651401729,0,10945,2017-03-05 01:36:26
838150277551247360,1775,356,2017-03-04 22:12:52
838085839343206401,147,0,2017-03-04 17:56:49
838083903487373313,18631,3414,2017-03-04 17:49:08
837820167694528512,36140,8525,2017-03-04 00:21:08
837482249356513284,4055,480,2017-03-03 01:58:22
837471256429613056,13527,2493,2017-03-03 01:14:41
837366284874571778,22342,5741,2017-03-02 18:17:34
837110210464448512,16934,2599,2017-03-02 01:20:01
836989968035819520,13467,2487,2017-03-01 17:22:13
836753516572119041,20345,5011,2017-03-01 01:42:39
836677758902222849,13334,2413,2017-02-28 20:41:37
836648853927522308,0,600,2017-02-28 18:46:45
836397794269200385,0,29990,2017-02-28 02:09:08
836380477523124226,15576,3206,2017-02-28 01:00:19
836260088725786625,22494,4660,2017-02-27 17:01:56
836001077879255040,20231,4670,2017-02-26 23:52:43
835685285446955009,0,8869,2017-02-26 02:57:52
835574547218894849,18840,3941,2017-02-25 19:37:50
835536468978302976,0,1849,2017-02-25 17:06:32
835309094223372289,0,22857,2017-02-25 02:03:02
835297930240217089,17369,3244,2017-02-25 01:18:40
835264098648616962,8217,1849,2017-02-24 23:04:14
835246439529840640,2212,78,2017-02-24 21:54:03
835172783151792128,27674,6246,2017-02-24 17:01:22
835152434251116546,23797,3279,2017-02-24 15:40:31
834931633769889797,11474,1795,2017-02-24 01:03:08
834786237630337024,22395,5946,2017-02-23 15:25:23
834574053763584002,14513,2751,2017-02-23 01:22:14
834477809192075265,0,11609,2017-02-22 18:59:48
834458053273591808,10196,1821,2017-02-22 17:41:18
834209720923721728,21851,5217,2017-02-22 01:14:30
834167344700198914,16688,3948,2017-02-21 22:26:07
834089966724603904,10656,2313,2017-02-21 17:18:39
834086379323871233,13850,2410,2017-02-21 17:04:24
833863086058651648,14222,2621,2017-02-21 02:17:06
833826103416520705,16270,3747,2017-02-20 23:50:09
833732339549220864,0,237,2017-02-20 17:37:34
833722901757046785,21936,3492,2017-02-20 17:00:04
833479644947025920,15762,2254,2017-02-20 00:53:27
833124694597443584,21419,5272,2017-02-19 01:23:00
832998151111966721,14123,2418,2017-02-18 17:00:10
832769181346996225,0,40,2017-02-18 01:50:19
832757312314028032,17859,3951,2017-02-18 01:03:09
832682457690300417,12622,3198,2017-02-17 20:05:43
832645525019123713,3098,565,2017-02-17 17:38:57
832636094638288896,16836,3047,2017-02-17 17:01:29
832397543355072512,12687,2427,2017-02-17 01:13:34
832369877331693569,18196,3468,2017-02-16 23:23:38
832273440279240704,12007,2542,2017-02-16 17:00:25
832215909146226688,0,6756,2017-02-16 13:11:49
832215726631055365,0,10248,2017-02-16 13:11:05
832088576586297345,71,2,2017-02-16 04:45:50
832040443403784192,0,10607,2017-02-16 01:34:34
832032802820481025,18951,5085,2017-02-16 01:04:13
831939777352105988,25498,6699,2017-02-15 18:54:34
831926988323639298,362,35,2017-02-15 18:03:45
831911600680497154,29400,7122,2017-02-15 17:02:36
831670449226514432,11098,1984,2017-02-15 01:04:21
831650051525054464,7621,2122,2017-02-14 23:43:18
831552930092285952,9578,2504,2017-02-14 17:17:22
831322785565769729,9755,1666,2017-02-14 02:02:51
831315979191906304,6928,1217,2017-02-14 01:35:49
831309418084069378,12458,2666,2017-02-14 01:09:44
831262627380748289,12662,2244,2017-02-13 22:03:49
830956169170665475,8478,1637,2017-02-13 01:46:03
830583320585068544,71169,18434,2017-02-12 01:04:29
830173239259324417,0,6244,2017-02-10 21:54:58
830097400375152640,10460,3291,2017-02-10 16:53:37
829878982036299777,0,5497,2017-02-10 02:25:42
829861396166877184,13023,2141,2017-02-10 01:15:49
829501995190984704,33768,11609,2017-02-09 01:27:41
829449946868879360,11137,2221,2017-02-08 22:00:52
829374341691346946,36861,10191,2017-02-08 17:00:26
829141528400556032,26109,8116,2017-02-08 01:35:19
829011960981237760,56408,17745,2017-02-07 17:00:28
828801551087042563,0,3723,2017-02-07 03:04:22
828770345708580865,27212,6442,2017-02-07 01:00:22
828708714936930305,38996,12299,2017-02-06 20:55:28
828650029636317184,10119,1474,2017-02-06 17:02:17
828409743546925057,6697,1261,2017-02-06 01:07:28
828408677031882754,8143,1406,2017-02-06 01:03:14
828381636999917570,13452,2432,2017-02-05 23:15:47
828376505180889089,7871,1165,2017-02-05 22:55:23
828372645993398273,13344,3216,2017-02-05 22:40:03
828361771580813312,2337,185,2017-02-05 21:56:51
828046555563323392,12538,3141,2017-02-05 01:04:17
828011680017821696,11047,2352,2017-02-04 22:45:42
827933404142436356,21465,5728,2017-02-04 17:34:40
827653905312006145,16451,3297,2017-02-03 23:04:02
827600520311402496,7897,1040,2017-02-03 19:31:54
827324948884643840,16935,3359,2017-02-03 01:16:53
827199976799354881,11281,2457,2017-02-02 17:00:17
826958653328592898,23035,5497,2017-02-02 01:01:21
826848821049180160,38932,11232,2017-02-01 17:44:55
826615380357632002,0,4323,2017-02-01 02:17:19
826598799820865537,5458,281,2017-02-01 01:11:25
826598365270007810,10753,2573,2017-02-01 01:09:42
826476773533745153,19648,4600,2017-01-31 17:06:32
826240494070030336,14162,2836,2017-01-31 01:27:39
826204788643753985,5215,1024,2017-01-30 23:05:46
826115272272650244,16733,3442,2017-01-30 17:10:04
825876512159186944,11173,2050,2017-01-30 01:21:19
825829644528148480,13609,2732,2017-01-29 22:15:05
825535076884762624,55597,18898,2017-01-29 02:44:34
825147591692263424,19540,5024,2017-01-28 01:04:51
825120256414846976,0,1415,2017-01-27 23:16:13
825026590719483904,6793,1415,2017-01-27 17:04:02
824796380199809024,0,6031,2017-01-27 01:49:15
824775126675836928,15987,3874,2017-01-27 00:24:48
824663926340194305,10771,1905,2017-01-26 17:02:56
824325613288833024,12588,11417,2017-01-25 18:38:36
824297048279236611,16087,4251,2017-01-25 16:45:05
824025158776213504,5104,650,2017-01-24 22:44:42
823939628516474880,11394,2983,2017-01-24 17:04:50
823719002937630720,0,12358,2017-01-24 02:28:08
823699002998870016,13451,2659,2017-01-24 01:08:40
823581115634085888,13948,2908,2017-01-23 17:20:14
823333489516937216,748,29,2017-01-23 00:56:15
823322678127919110,16860,4420,2017-01-23 00:13:17
823269594223824897,0,10852,2017-01-22 20:42:21
